SeniorCitizen,Partner_Num,Dependents_Num,PhoneService_Num,PaperlessBilling_Num,Gender_Num,Churn_Num,MultipleLines_Encoded,InternetService_Encoded,OnlineSecurity_Encoded,OnlineBackup_Encoded,DeviceProtection_Encoded,TechSupport_Encoded,StreamingTV_Encoded,StreamingMovies_Encoded,Contract_Encoded,PaymentMethod_Encoded,TenureGroup,ChargeGroup,HasMultipleLines,HasInternet,HasFiberOptic,HasDSL,HasOnlineSecurity,HasTechSupport,TotalServices,HasPartnerOrDependents,tenure_Scaled,MonthlyCharges_Scaled,ServiceCount_Scaled,AvgMonthlySpend_Scaled,TotalCharges_Scaled
0,0,0,1,1,0,0,2,1,1,0,0,0,1,1,0,3,3,3,1,1,1,0,0,0,5,0,0.9590619595624216,1.3884101353202738,-0.42807060672211794,1.4502453076747253,1.5912728795826732
0,0,1,1,1,1,0,2,1,0,0,0,0,1,0,0,0,1,2,1,1,1,0,0,0,3,1,-0.7120225807842822,0.8696034072861123,-0.9254613770648553,0.9909537273305733,-0.37793110054495554
0,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,1,13,1,-0.834297059346236,-1.3120453977806192,1.8101878598202,-1.1476093701152197,-0.8707063208683427
0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,2,2,3,1,0,1,0,1,0,0,7,1,0.877545640521119,0.16954689285540053,0.06932016362061937,0.3693457165570402,0.6992440778137989
0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,5,0,-1.0380878569494927,0.06645068407938091,-0.42807060672211794,-0.060807778641587255,-0.8066969350137045
0,1,1,1,0,0,1,2,1,0,1,0,0,0,1,0,3,2,2,1,1,1,0,0,0,4,1,0.021624290587441482,0.7083077258139532,-0.6767659918934866,0.7085820496401039,0.20245448525555848
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,1,13,1,-0.6712644212636308,-1.4866438158690392,1.8101878598202,-1.278524727293487,-0.8582000073674537
0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,6,1,-0.46747362366037426,-6.299900192187252e-05,-0.1793752215507493,0.05385168865609317,-0.41906738745705063
1,1,0,1,0,1,0,2,0,0,1,1,0,1,1,2,0,2,2,1,1,0,1,0,0,6,1,-0.10065018797451245,0.3325054164045921,-0.1793752215507493,0.36874835551038254,-0.04632630835383597
0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,4,0,-1.201120495032098,-0.4772986751102692,-0.6767659918934866,-0.7264355722431183,-0.9436046738144415
0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,4,0,-0.8750552188668873,0.2676545754003222,-0.6767659918934866,0.29752321479785915,-0.6477322059115761
0,0,0,1,1,0,0,2,1,1,0,1,1,1,1,1,3,3,3,1,1,1,0,0,0,7,0,1.2036109166863296,1.6694304463387781,0.06932016362061937,1.7720631152119108,2.138065669154168
0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,1,13,0,-0.5897481022223282,-1.524889183640788,1.8101878598202,-1.334903058457297,-0.8549135158125464
0,0,1,1,0,1,0,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,1,-1.0788460164701439,-1.50659792079343,1.8101878598202,-1.3344598359994981,-0.9520525010998745
0,0,0,1,1,0,0,2,1,0,1,1,0,1,1,1,0,2,3,1,1,1,0,0,0,6,0,0.5514803643559085,1.205497506846691,-0.1793752215507493,1.3209739244794363,1.0532808291414335
0,0,0,1,1,1,0,2,1,0,1,0,0,0,1,0,0,1,2,1,1,1,0,0,0,4,0,-0.46747362366037426,0.6401312006556175,-0.6767659918934866,0.6502595506855097,-0.24232472417200066
0,0,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,0,1,1,13,0,1.4481598738102373,-1.3536164497064336,1.8101878598202,-1.2247160640805765,-0.3475806818902409
0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3,0,-1.2826368140734004,-0.4906014117265297,-0.9254613770648553,-1.1157418648108033,-0.9866819758730591
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,2,2,0,1,1,0,0,0,4,1,-0.304440985577769,0.32419120601942925,-0.6767659918934866,0.3283095761476132,-0.21572399386852256
0,0,1,1,0,0,0,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,1,13,1,-0.3451991450984203,-1.4999465524852995,1.8101878598202,-1.2836143405796323,-0.7890513427725914
0,1,0,1,1,0,1,2,1,0,1,0,0,0,1,0,0,2,2,1,1,1,0,0,0,4,1,-0.10065018797451245,0.6700623580422039,-0.6767659918934866,0.8362169880837708,0.14887805581347865
0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,4,0,-1.2418786545527492,0.5220694131863051,-0.6767659918934866,0.07360045766376486,-0.92756924186533
0,1,0,1,1,1,0,2,1,0,0,1,0,1,1,1,2,3,3,1,1,1,0,0,0,5,1,0.7552711619591651,1.3950615036284042,-0.42807060672211794,1.5269938221139236,1.4169564852307766
0,1,1,1,1,0,0,2,0,1,1,1,1,1,1,2,0,3,2,1,1,0,1,0,0,8,1,0.9998201190830729,0.6534339372718783,0.318015548791988,0.7998048882054358,1.1287157359721924
0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,1,1,13,0,-0.7120225807842822,-1.3236852923198472,1.8101878598202,-1.1806262469054174,-0.8459583777501815
0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,2,2,3,2,0,1,0,1,0,0,7,1,1.6111925118928425,0.6268284640393572,0.06932016362061937,0.7990778154127784,1.6808022032160213
0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,4,0,-1.2418786545527492,0.364099415868211,-0.6767659918934866,-0.18129759859856795,-0.9378698563360797
0,1,0,1,0,1,0,2,1,0,0,1,0,1,0,0,3,2,2,1,1,1,0,0,0,4,1,-0.18216650701581508,1.05584171991376,-0.6767659918934866,1.0952818567694442,0.17539055815575116
1,1,0,1,1,1,1,2,1,0,1,1,0,1,1,0,0,2,2,1,1,1,0,0,0,6,1,-0.14140834749516376,1.1190297188409977,-0.1793752215507493,1.3433421028095143,0.31646706812345116
0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,2,3,3,3,0,1,1,0,0,0,6,1,1.5296761928515399,1.205497506846691,-0.1793752215507493,1.2902876058501016,2.0769016350484097
0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,1,1,13,0,-0.7935388998255847,-1.4849809737920063,1.8101878598202,-1.2969152003034707,-0.8882416281579488
1,1,0,1,1,0,0,2,1,1,0,1,1,0,0,1,0,3,2,1,1,1,0,0,0,5,1,1.0813364381243755,0.9710367739850989,-0.42807060672211794,1.0571139642571215,1.4103835021209616
1,1,0,1,1,1,1,2,1,0,1,0,0,1,1,0,0,1,2,1,1,1,0,0,0,5,1,-0.7935388998255847,1.0109449838338807,-0.42807060672211794,0.9496809443983752,-0.46457095844882124
1,1,0,1,1,1,1,2,1,0,1,0,0,0,0,0,1,0,2,1,1,1,0,0,0,3,1,-1.0380878569494927,0.31753983771129934,-0.9254613770648553,0.22492912168674503,-0.775905376552962
0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,2,1,3,2,0,1,0,1,0,0,8,1,1.2036109166863296,0.5370349918795984,0.318015548791988,0.6557047574548532,1.1906958787191024
0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,6,0,-0.46747362366037426,-0.1530444700889181,-0.1793752215507493,-0.06292903460911997,-0.4536748052399339
0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,5,0,-1.2418786545527492,-0.1330903651645272,-0.42807060672211794,-0.7200221843178883,-0.9596401057635531
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,0,3,0,-1.2826368140734004,-0.6951309872015358,-0.9254613770648553,-1.2164457007431382,-0.9893949856801303
0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,2,0,1,1,0,0,0,5,0,-1.1603623355114465,0.7049820416598878,-0.42807060672211794,0.0818969254478923,-0.872867905917879
0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,1,3,1,0,0,0,0,0,1,1,13,0,-0.5489899427016769,-1.483318131714974,1.8101878598202,-1.3078978834556734,-0.8395397935724764
0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,2,2,0,1,1,0,0,0,5,0,-0.10065018797451245,0.6750508842733018,-0.42807060672211794,0.7640102512783672,0.11872615007147654
0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,2,3,3,0,0,0,0,0,1,1,13,1,1.407401714289586,-1.5115864470245277,1.8101878598202,-1.3176311427774932,-0.44227134125411444
1,1,0,1,1,1,0,2,1,1,0,1,0,0,1,2,3,3,3,1,1,1,0,0,0,5,1,1.6111925118928425,1.2570456112347013,-0.42807060672211794,1.4511012262338305,2.3219547972968693
0,1,0,1,0,1,0,1,2,2,2,2,2,2,2,2,3,3,0,0,0,0,0,1,1,13,1,0.8367874810004677,-1.494958026254202,1.8101878598202,-1.2629010685987052,-0.519095838473861
0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,1,13,0,-1.1196041759907953,-1.50659792079343,1.8101878598202,-1.392472731031366,-0.9648455554746815
1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,2,3,3,2,0,1,1,0,0,0,5,1,1.5704343523721913,1.0192591942190437,-0.42807060672211794,1.1146388699949823,1.950007769844504
0,1,1,1,1,0,0,2,0,0,0,1,1,1,1,1,3,3,2,1,1,0,1,0,0,6,1,0.7145130024385138,0.6417940427326504,-0.1793752215507493,0.7380242360102459,0.8282995280672404
0,1,1,1,1,1,0,2,1,0,1,1,1,1,1,2,0,3,3,1,1,1,0,0,0,7,1,0.9590619595624216,1.2753368740820594,0.06932016362061937,1.4386394455390348,1.5823618555009111
0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,3,0,1,0,1,0,1,0,0,4,0,-1.2418786545527492,-0.4872757275724645,-0.6767659918934866,-0.7434924550229853,-0.960588556346513
1,0,0,1,1,0,1,2,1,0,1,1,0,0,1,0,0,0,2,1,1,1,0,0,0,5,0,-1.2418786545527492,0.7881241455115163,-0.42807060672211794,0.020655893515057578,-0.9297087699245649
0,1,1,1,0,1,1,2,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,4,1,-0.3451991450984203,-0.3359570985625008,-0.6767659918934866,-0.18317522025497568,-0.418471848718913
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,2,3,2,0,0,0,0,0,1,1,13,1,0.5514803643559085,-1.493295184177169,1.8101878598202,-1.3351964444813715,-0.628344111436653
0,1,0,1,1,1,0,2,1,1,0,1,1,1,1,2,0,3,3,1,1,1,0,0,0,7,1,1.5704343523721913,1.70933865618756,0.06932016362061937,1.9595686153784757,2.7694690735218006
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,3,0,-0.14140834749516376,-1.119155716844841,-0.6767659918934866,-0.925032269825666,-0.6001993918120775
0,1,1,1,0,1,0,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,0,1,1,13,1,1.4889180333308887,-1.343639397244238,1.8101878598202,-1.1322568260577786,-0.2508166654380364
0,1,0,1,0,1,0,2,0,0,0,1,1,1,1,2,3,3,2,1,1,0,1,0,0,6,1,1.5704343523721913,0.6434568848096829,-0.1793752215507493,0.7733647593354032,1.619020573381824
1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,2,0,1,1,0,0,0,5,0,-1.2826368140734004,0.8795804597483076,-0.42807060672211794,-0.44110803710150265,-0.9685070158647124
1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2,2,3,2,0,1,0,1,0,0,7,1,0.9590619595624216,0.6916793050436275,0.06932016362061937,0.8357666168766528,1.1194738570359093
0,0,1,1,1,1,0,1,2,2,2,2,2,2,2,1,1,3,0,0,0,0,0,1,1,13,1,0.9590619595624216,-1.451724132251355,1.8101878598202,-1.2244462764975683,-0.46236525941868206
0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,4,0,-1.2826368140734004,0.48714972956862124,-0.6767659918934866,-0.6343284052318363,-0.9737124655758409
0,1,0,1,0,0,0,2,2,2,2,2,2,2,2,1,1,2,0,1,0,0,0,1,1,13,1,-0.18216650701581508,-1.3070568715495217,1.8101878598202,-1.1770054824091118,-0.7122489025431462
0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,0,1,1,0,0,0,0,0,1,1,13,1,-0.5489899427016769,-1.4849809737920063,1.8101878598202,-1.3102722015386308,-0.8401794462912168
0,1,0,1,0,1,0,2,0,0,1,0,1,0,1,0,0,3,1,1,1,0,1,0,0,5,1,1.3666435547689346,-0.03331984054257303,-0.42807060672211794,0.14840227148334198,0.8725017366312292
0,1,1,1,1,0,0,2,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,5,1,-0.6305062617429795,-0.09650783946981063,-0.42807060672211794,0.011922769531765692,-0.536454689841056
0,1,1,1,0,1,0,2,2,2,2,2,2,2,2,2,1,3,0,1,0,0,0,1,1,13,1,0.7960293214798164,-1.3004055032413913,1.8101878598202,-1.1044959079832624,-0.41507507221249884
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,3,0,-0.5489899427016769,-0.22122099524725336,-0.9254613770648553,-0.22455385332831074,-0.5476816979044644
0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,2,2,2,0,1,0,1,0,0,7,0,0.14389876914939542,0.6983306733517575,0.06932016362061937,0.7223742070914599,0.31620238423983454
1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,3,1,-1.0380878569494927,0.17453541908649794,-0.9254613770648553,-0.022122768496848882,-0.8025281638467416
0,1,1,1,1,1,0,2,1,1,0,1,1,0,1,1,3,3,3,1,1,1,0,0,0,6,1,1.6111925118928425,1.331873504701167,-0.1793752215507493,1.4453588981352279,2.3163082077797124
0,1,1,1,1,1,1,2,1,1,0,1,0,1,1,1,0,3,3,1,1,1,0,0,0,6,1,1.407401714289586,1.5447172905613356,-0.1793752215507493,1.66731531693087,2.291869062525771
1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,2,2,0,1,1,0,0,0,5,0,0.06238245010809279,1.163926454920877,-0.42807060672211794,1.1920485272311099,0.46601346236688546
1,1,0,1,1,1,1,2,1,0,0,1,0,0,1,0,2,3,2,1,1,1,0,0,0,4,1,0.9998201190830729,1.0109449838338807,-0.6767659918934866,1.1282286962796868,1.3853047041482798
0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,2,0,1,1,0,0,0,5,1,-1.0380878569494927,0.7116334099680182,-0.42807060672211794,0.4672733122230959,-0.7497899000361146
1,1,0,1,1,0,1,2,1,0,1,1,0,1,1,0,0,0,3,1,1,1,0,0,0,6,1,-1.2826368140734004,1.195520454384496,-0.1793752215507493,-0.28554926614911535,-0.964316187707448
0,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,1,1,13,1,-0.9973296974288413,-1.50659792079343,1.8101878598202,-1.3497168115298326,-0.9376934004136686
0,0,0,1,0,0,0,2,1,0,1,1,1,1,1,2,0,3,3,1,1,1,0,0,0,7,0,1.4889180333308887,1.3019423473145804,0.06932016362061937,1.3521454036819576,2.091768046511547
0,1,0,1,1,0,0,2,1,1,1,1,0,1,1,1,1,3,3,1,1,1,0,0,0,7,1,0.7145130024385138,1.3152450839308412,0.06932016362061937,1.4241523960210853,1.2996574108079764
0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,1,13,0,-0.9158133783875386,-1.5082607628704625,1.8101878598202,-1.2637087723004425,-0.909151654963668
0,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,3,0,0,1,0,0,0,1,1,13,1,-0.834297059346236,-1.3170339240117168,1.8101878598202,-1.2440935956613968,-0.8876019754392085
0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,2,0,1,1,0,0,0,3,0,-0.7527807403049335,0.7132962520450506,-0.9254613770648553,0.64223599302586,-0.4878190262264879
0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,2,2,3,1,0,1,0,1,0,0,6,1,1.5296761928515399,-0.49891562211169255,0.06932016362061937,-0.3815828795287657,0.4779462941199381
1,0,0,1,1,0,0,2,1,1,1,1,1,1,1,0,2,3,3,1,1,1,0,0,0,8,0,1.2851272357276322,1.466563712940805,0.318015548791988,1.6468055653770093,2.128294422450652
0,1,1,1,0,0,0,2,0,1,0,1,1,1,1,2,3,3,2,1,1,0,1,0,0,7,1,1.3666435547689346,0.833020881591396,0.06932016362061937,0.9765419342832861,1.6199028529938795
0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,2,3,3,2,0,1,0,1,0,0,8,1,1.5704343523721913,0.5702918334202497,0.318015548791988,0.7929233182563176,1.6379895850410207
1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,2,0,1,1,0,0,0,5,0,-0.5082317831810256,0.8346837236684285,-0.42807060672211794,0.6346256992689914,-0.2815861669084775
0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,2,2,3,2,0,1,0,1,0,0,6,1,1.6111925118928425,0.4821612033375233,-0.1793752215507493,0.6449097645467718,1.5292045088745576
0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,2,3,3,1,0,1,0,1,0,0,5,1,1.5704343523721913,-0.026668472234442894,-0.42807060672211794,0.1074867981197671,0.9732139543473823
0,1,1,1,1,1,0,2,1,0,1,1,0,1,1,0,3,2,3,1,1,1,0,0,0,6,1,0.22541508819069803,1.2071603489237241,-0.1793752215507493,1.3864241149213208,0.7366747903552602
0,0,0,1,1,0,1,2,1,0,0,0,0,0,1,0,0,2,2,1,1,1,0,0,0,3,0,-0.18216650701581508,0.8346837236684285,-0.9254613770648553,1.0288800002757938,0.1494515375613149
1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,2,1,-0.6305062617429795,0.38571636286963457,-1.174156762236224,0.3079392845487648,-0.4646812434003282
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,1,0,0,2,0,0.021624290587441482,-0.8564266686736951,-0.9254613770648553,-0.6752649239035172,-0.4313310740646243
0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2,1,1,0,0,1,0,1,0,0,4,1,-0.38595730461907163,-1.0060824556066263,-0.42807060672211794,-0.8261159952086611,-0.6499379049417152
0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,1,0,3,0,0,0,0,0,1,1,13,1,1.0405782786037243,-1.50659792079343,1.8101878598202,-1.320646486745054,-0.5196472632313959
1,1,0,1,1,0,0,2,1,0,0,0,1,1,1,2,2,3,3,1,1,1,0,0,0,5,1,1.5296761928515399,1.3169079260078735,-0.42807060672211794,1.4538261150900393,2.2333077532755765
0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,1,-1.1603623355114465,0.1878381557027587,-0.9254613770648553,-0.009145892077926215,-0.8789997492216658
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,1,1,13,1,0.5107222048352572,-1.4799924475609088,1.8101878598202,-1.2745755572569253,-0.598875972393994
0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,-0.9158133783875386,0.171209734932433,-0.9254613770648553,0.2670193058846277,-0.6823396236944593
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,2,3,2,0,0,0,0,0,1,1,13,1,0.14389876914939542,-1.509923604947495,1.8101878598202,-1.2682912484446238,-0.6759430965070559
0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,3,1,0,1,0,1,0,0,5,0,0.877545640521119,0.16788405077836804,-0.42807060672211794,0.3761635076667241,0.7042951285928176
0,1,1,1,0,1,0,2,0,0,0,0,1,0,0,2,1,1,1,1,1,0,1,0,0,3,1,-0.38595730461907163,-0.17133573293627627,-0.9254613770648553,-0.006362208808251654,-0.3849231664704966
0,1,1,1,1,0,0,2,0,1,0,1,0,1,0,1,3,2,2,1,1,0,1,0,0,5,1,0.34768956675265195,0.44890436179687193,-0.42807060672211794,0.5678017059325521,0.4078050649615132
1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,3,0,-1.1196041759907953,0.21943215516637762,-0.9254613770648553,0.0921583461282603,-0.8448555282351119
0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,3,2,1,0,1,0,1,0,0,3,1,-0.2229246665364664,-0.6319429882742982,-0.6767659918934866,-0.4783017883517725,-0.4589464259219664
0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,2,0,1,1,0,0,0,6,0,-1.2826368140734004,1.0308990887582714,-0.1793752215507493,-0.3666035731190435,-0.9664998297472859
0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2,3,3,1,0,1,0,1,0,0,4,1,1.407401714289586,-0.9694999299119097,-0.42807060672211794,-0.7100850450795468,0.11422652404999255
1,1,1,1,1,0,0,2,0,1,0,1,1,1,1,2,3,3,2,1,1,0,1,0,0,7,1,1.6111925118928425,0.8213809870521677,0.06932016362061937,0.9569694071552237,1.836061357947516
0,1,1,1,1,0,0,2,2,2,2,2,2,2,2,2,3,3,0,1,0,0,0,1,1,13,1,0.9590619595624216,-1.3270109764739122,1.8101878598202,-1.0921566845796105,-0.3607928190807743
0,1,1,1,0,1,0,2,2,2,2,2,2,2,2,1,0,2,0,1,0,0,0,1,1,13,1,0.4699640453146059,-1.3303366606279774,1.8101878598202,-1.198451826535897,-0.5616437727652452
1,1,0,1,1,0,0,2,1,0,0,0,0,1,1,0,0,3,3,1,1,1,0,0,0,4,1,1.3666435547689346,1.195520454384496,-0.6767659918934866,1.3342904479048168,1.9427730770256477
0,0,0,1,1,0,1,2,0,1,0,0,1,0,0,1,1,2,1,1,1,0,1,0,0,4,0,0.06238245010809279,-0.015028577695214622,-0.6767659918934866,0.01831666387667588,-0.08735231031442413
0,1,0,1,0,0,0,2,1,0,1,1,1,1,1,2,2,3,3,1,1,1,0,0,0,7,1,1.4889180333308887,1.3468390833944597,0.06932016362061937,1.4513989172384958,2.185355856360351
0,1,1,1,1,0,1,2,1,1,1,1,0,1,1,0,0,0,3,1,1,1,0,0,0,7,1,-1.2826368140734004,1.2503942429265709,0.06932016362061937,-0.2585311638258059,-0.9635883070275022
0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,2,3,2,0,0,0,0,0,1,1,13,0,0.30693140723200063,-1.5032722366393647,1.8101878598202,-1.2729380965100578,-0.6425267562004477
0,1,1,1,1,1,0,2,0,1,1,0,0,0,0,0,2,2,1,1,1,0,1,0,0,4,1,-0.10065018797451245,-0.3459341510246961,-0.6767659918934866,-0.25776525476678736,-0.3079442703186403
0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,2,0,1,0,1,0,0,6,0,-0.8750552188668873,0.1878381557027587,-0.1793752215507493,0.32713396330370836,-0.6429458390161742
0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,1,3,1,0,0,0,0,0,1,1,13,0,-0.7120225807842822,-1.4883066579460715,1.8101878598202,-1.3170471953787941,-0.8753603458219362
0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,6,0,-0.8750552188668873,0.1495927879310094,-0.1793752215507493,0.00769266260235856,-0.6945812533117316
0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,1,2,3,0,0,0,0,0,1,1,13,1,1.2851272357276322,-1.4982837104082671,1.8101878598202,-1.262659881360491,-0.41913355842795474
1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,2,2,3,2,0,1,0,1,0,0,6,1,1.6111925118928425,0.31753983771129934,-0.1793752215507493,0.468826656835706,1.3560571350086346
1,1,0,1,1,1,0,2,1,1,0,1,1,0,0,2,2,3,2,1,1,1,0,0,0,5,1,1.6111925118928425,0.9377799324444476,-0.42807060672211794,1.0853642744849228,1.9623155704326811
0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,4,1,-1.2826368140734004,-0.4540188860318131,-0.6767659918934866,-1.0977297965952637,-0.9861967220864285
0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,3,1,1,0,1,0,1,0,0,5,1,-0.7120225807842822,0.024879632153566672,-0.42807060672211794,0.13118449392859594,-0.5632318760669454
0,0,0,1,0,0,0,2,0,0,1,1,1,1,1,1,3,3,2,1,1,0,1,0,0,7,0,1.122094597645027,0.5220694131863051,0.06932016362061937,0.6661375512063612,1.1294436166521384
0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,3,1,0,1,0,1,0,0,5,0,0.9590619595624216,-0.40413362372083605,-0.42807060672211794,-0.20114821923164283,0.3233267921071838
0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,13,0,-0.9973296974288413,-1.463364026790583,1.8101878598202,-1.34789741069998,-0.9374728305106547
0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,3,0,2,0,1,1,0,0,0,5,0,-1.201120495032098,0.5071038344930119,-0.42807060672211794,-0.15496177158645325,-0.9128131153536989
0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,3,3,1,1,1,0,1,0,0,3,1,0.6737548429178625,-0.42242488656819444,-0.9254613770648553,-0.24379401710400092,0.13101189366935156
0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,4,0,-1.2418786545527492,0.5104295186470773,-0.6767659918934866,-0.3417687517915569,-0.9443546114846887
0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,2,0,2,0,1,1,0,0,0,6,0,-1.0788460164701439,1.10738982430177,-0.1793752215507493,0.718682017608176,-0.7584582972245614
0,0,0,1,1,1,0,2,1,1,0,1,1,1,1,2,2,3,3,1,1,1,0,0,0,7,0,1.5296761928515399,1.6661047621847134,0.06932016362061937,1.6207548599608148,2.3929562490770477
0,0,0,1,1,1,1,2,1,0,0,1,1,1,1,0,1,0,3,1,1,1,0,0,0,6,0,-0.834297059346236,1.5995910791034105,-0.1793752215507493,1.5523114844308712,-0.3979147337580162
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,0,1,1,0,0,0,8,1,0.7960293214798164,1.3169079260078735,0.318015548791988,1.4508079307317425,1.409214481634988
0,1,0,1,1,0,0,2,1,1,0,1,1,1,1,2,3,3,3,1,1,1,0,0,0,7,1,1.6111925118928425,1.6228708681818667,0.06932016362061937,1.7085638899672841,2.5751249319762404
0,0,0,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,13,0,0.30693140723200063,-1.4716782371757458,1.8101878598202,-1.2752944424628667,-0.6438281186282299
0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,3,0,-1.2826368140734004,0.20114089231901944,-0.9254613770648553,-0.7751500294624184,-0.9775062679076801
